"testID","Instance_number","idNode","x","y","z","h","Cluster"
18,2588,7,8,6,11,46,0
18,2589,13,5,11,14,46,1
18,2590,11,8,6,2,56,0
18,2591,7,13,0,21,48,3
18,2592,3,12,2,20,48,3
18,2593,17,6,7,27,53,3
18,2594,4,0,14,30,42,6
18,2595,4,13,8,11,10,7
18,2596,17,7,8,30,30,6
18,2597,3,8,3,29,48,3
18,2598,20,7,8,30,30,6
18,2599,11,14,14,31,10,7
18,2600,8,7,3,14,30,2
18,2601,18,5,11,14,46,1
18,2602,19,9,3,29,48,3
18,2603,3,5,8,14,46,1
18,2604,3,1,15,31,42,6
18,2605,10,5,8,14,46,1
18,2606,1,7,2,15,30,2
18,2607,0,4,11,12,46,1
18,2608,21,1,15,27,42,6
18,2609,5,5,7,27,53,3
18,2610,4,14,15,29,10,7
18,2611,17,2,12,5,10,4
18,2612,2,11,7,11,46,3
18,2613,10,1,15,31,42,6
18,2614,20,6,3,14,30,2
18,2615,18,4,11,12,46,1
18,2616,15,4,9,15,46,1
18,2617,14,8,5,4,56,0
18,2618,0,6,5,27,53,3
18,2619,21,10,7,30,46,3
18,2620,5,10,7,30,46,3
18,2621,0,8,5,1,56,0
18,2622,21,4,6,27,53,2
18,2623,14,10,11,26,46,3
18,2624,8,9,4,18,46,3
18,2625,11,14,0,21,48,3
18,2626,22,5,6,10,10,4
18,2627,19,4,8,15,46,1
18,2628,15,2,4,17,36,2
18,2629,22,7,2,2,0,4
18,2630,13,4,1,0,0,4
18,2631,5,8,6,2,56,0
18,2632,21,7,10,28,30,6
18,2633,20,6,1,2,0,4
18,2634,17,4,10,12,46,1
18,2635,4,1,3,24,53,2
18,2636,5,4,7,11,10,4
18,2637,20,4,8,15,46,1
18,2638,10,7,2,14,30,2
18,2639,13,4,2,3,0,4
18,2640,11,5,7,10,10,4
18,2641,16,7,8,2,46,0
18,2642,14,4,8,15,46,1
18,2643,8,1,0,25,53,2
18,2644,2,4,8,15,46,1
18,2645,0,15,9,7,36,5
18,2646,17,11,11,27,46,3
18,2647,6,4,8,15,46,1
18,2648,21,4,5,2,46,0
18,2649,14,6,11,28,30,6
18,2650,16,13,8,8,10,7
18,2651,14,14,9,4,36,5
18,2652,18,15,2,20,48,3
18,2653,22,2,14,9,46,1
18,2654,21,4,10,12,46,1
18,2655,13,11,1,13,46,3
18,2656,0,14,2,13,46,3
18,2657,10,12,0,21,48,3
18,2658,1,0,15,27,42,6
18,2659,4,12,0,20,48,3
18,2660,21,4,7,11,10,4
18,2661,1,12,12,29,10,7
18,2662,15,12,12,29,10,7
18,2663,20,9,2,28,48,3
18,2664,22,9,2,31,48,3
18,2665,20,4,11,12,46,1
18,2666,11,8,1,31,48,3
18,2667,8,14,3,12,46,3
18,2668,1,9,6,10,46,0
18,2669,4,3,4,16,36,2
18,2670,16,11,7,29,46,3
18,2671,19,11,9,26,46,3
18,2672,1,14,12,29,10,7
18,2673,21,7,7,13,10,4
18,2674,17,6,3,14,30,2
18,2675,12,1,1,21,53,2
18,2676,21,15,1,1,36,5
18,2677,18,15,9,4,36,5
18,2678,3,1,3,24,53,2
18,2679,7,9,6,10,46,0
18,2680,19,1,15,31,42,6
18,2681,6,0,14,30,42,6
18,2682,12,4,8,15,46,1
18,2683,16,1,0,22,53,2
18,2684,20,15,9,7,36,5
18,2685,6,6,2,14,30,2
18,2686,16,7,6,12,10,4
18,2687,3,8,1,31,48,3
18,2688,5,6,6,27,53,3
18,2689,1,9,6,1,56,0
18,2690,6,1,15,31,42,6
18,2691,4,2,6,16,36,2
18,2692,1,15,8,6,36,5
18,2693,22,7,6,27,53,3
18,2694,1,15,9,4,36,5
18,2695,20,15,2,12,46,3
18,2696,21,14,8,5,36,5
18,2697,15,15,8,4,36,5
18,2698,5,14,0,13,46,3
18,2699,6,4,2,15,30,2
18,2700,5,8,2,28,48,3
18,2701,8,15,8,8,10,7
18,2702,20,4,1,0,0,4
18,2703,16,4,7,27,53,3
18,2704,5,0,14,28,42,6
18,2705,12,14,1,0,36,5
18,2706,9,13,2,20,48,3
18,2707,8,15,9,7,36,5
18,2708,8,5,7,27,53,3
18,2709,16,14,1,0,36,5
18,2710,8,7,7,13,10,4
18,2711,15,4,3,12,30,2
18,2712,18,2,5,16,36,2
18,2713,14,12,1,0,36,5
18,2714,22,5,3,15,30,2
18,2715,4,4,9,15,46,1
18,2716,21,2,15,30,42,6
18,2717,22,4,8,15,46,1
18,2718,12,11,9,27,46,3
18,2719,6,0,1,22,53,2
18,2720,21,0,10,9,46,1
18,2721,21,5,7,27,53,3
18,2722,15,11,7,29,46,3
18,2723,0,14,8,7,36,5
18,2724,17,2,15,9,46,1
18,2725,19,6,3,14,30,2
18,2726,1,12,1,0,36,5
18,2727,1,4,11,12,46,1
18,2728,21,15,2,20,48,3
18,2729,22,1,0,22,53,2
18,2730,14,8,6,0,56,0
18,2731,10,7,3,14,30,2
18,2732,6,15,2,20,48,3
18,2733,7,6,3,14,30,2
18,2734,13,7,7,5,46,0
18,2735,8,14,8,7,36,5
18,2736,13,8,2,31,48,3
18,2737,19,8,6,18,46,3
18,2738,6,0,1,22,53,2
18,2739,16,5,3,14,30,2
18,2740,7,8,5,4,56,0
18,2741,9,7,9,29,30,6
18,2742,17,14,2,13,46,3
18,2743,1,11,7,29,46,3
18,2744,11,11,1,13,46,3
18,2745,18,2,12,31,42,6
18,2746,13,0,15,28,42,6
18,2747,18,4,9,15,46,1
18,2748,11,15,0,0,36,5
18,2749,15,6,1,29,53,3
18,2750,16,14,14,31,10,7
18,2751,18,9,3,29,48,3
18,2752,14,11,4,18,46,3
18,2753,19,11,4,18,46,3
18,2754,10,11,11,27,46,3
18,2755,8,0,1,24,53,2
18,2756,10,4,7,27,53,3
18,2757,12,1,15,31,42,6
18,2758,22,14,3,12,46,3
18,2759,15,8,7,19,46,3
18,2760,14,5,10,13,46,1
18,2761,19,9,2,28,48,3
18,2762,17,5,3,3,0,4
18,2763,0,12,2,20,48,3
18,2764,5,14,13,29,10,7
18,2765,7,0,14,29,42,6
18,2766,18,6,3,14,30,2
18,2767,13,9,5,16,46,3
18,2768,21,1,15,31,42,6
18,2769,6,14,8,5,36,5
18,2770,0,14,8,4,36,5
18,2771,8,0,15,28,42,6
18,2772,0,7,7,5,46,0
18,2773,18,5,3,15,30,2
18,2774,3,9,6,10,46,0
18,2775,2,0,10,9,46,1
18,2776,17,8,2,31,48,3
18,2777,9,5,7,27,53,3
18,2778,7,11,7,10,46,3
18,2779,21,8,6,18,46,3
18,2780,20,7,11,30,30,6
18,2781,10,13,8,20,10,7
18,2782,11,1,15,31,42,6
18,2783,9,2,12,5,10,4
18,2784,20,12,9,11,10,7
18,2785,12,4,2,3,0,4
18,2786,22,5,9,3,46,0
18,2787,6,12,2,23,48,3
18,2788,21,4,4,13,10,4
18,2789,1,0,15,28,42,6
18,2790,6,5,3,14,30,2
18,2791,1,6,5,27,53,3
18,2792,18,9,4,18,46,3
18,2793,13,4,2,15,30,2
18,2794,12,12,1,2,36,5
18,2795,18,3,4,16,36,2
18,2796,12,1,15,26,42,6
18,2797,22,11,6,11,46,3
18,2798,1,14,8,7,36,5
18,2799,6,11,4,18,46,3
18,2800,10,1,14,28,42,6
18,2801,8,12,2,20,48,3
18,2802,14,0,1,22,53,2
18,2803,1,2,10,4,10,4
18,2804,21,11,5,19,46,3
18,2805,15,3,13,5,10,4
18,2806,16,7,10,28,30,6
18,2807,0,10,5,19,46,3
18,2808,19,0,14,29,42,6
18,2809,20,8,6,11,46,0
18,2810,18,4,8,15,46,1
18,2811,13,6,2,14,30,2
18,2812,3,6,10,30,30,6
18,2813,4,7,3,3,0,4
18,2814,11,9,2,31,48,3
18,2815,7,4,3,12,30,2
18,2816,17,11,4,18,46,3
18,2817,11,1,15,31,42,6
18,2818,16,8,6,11,46,0
18,2819,4,13,8,8,10,7
18,2820,16,13,8,8,10,7
18,2821,6,9,4,18,46,3
18,2822,22,13,8,8,10,7
18,2823,9,7,8,2,46,0
18,2824,20,15,0,0,36,5
18,2825,4,8,6,1,56,0
18,2826,13,12,8,12,10,7
18,2827,9,12,8,12,10,7
18,2828,6,7,11,30,30,6
18,2829,10,7,8,30,30,6
18,2830,5,4,2,13,30,2
18,2831,17,12,1,20,48,3
18,2832,21,7,3,12,30,2
18,2833,19,9,4,18,46,3
18,2834,8,6,3,0,0,4
18,2835,9,4,8,15,46,1
18,2836,11,14,12,29,10,7
18,2837,9,10,2,27,48,3
18,2838,1,1,15,31,42,6
18,2839,21,15,0,0,36,5
18,2840,21,7,8,30,30,6
18,2841,6,1,3,24,53,2
18,2842,7,6,3,3,0,4
18,2843,16,8,7,19,46,3
18,2844,15,14,0,21,48,3
18,2845,20,13,2,20,48,3
18,2846,8,6,3,3,0,4
18,2847,7,8,5,0,56,0
18,2848,21,8,3,28,48,3
18,2849,22,4,7,11,10,4
18,2850,15,14,2,13,46,3
18,2851,13,7,6,26,53,3
18,2852,0,7,2,3,0,4
18,2853,13,4,5,2,46,0
18,2854,19,2,12,5,10,4
18,2855,17,13,8,8,10,7
18,2856,14,4,7,27,53,3
18,2857,1,1,0,22,53,2
18,2858,2,1,15,31,42,6
18,2859,0,12,12,29,10,7
18,2860,17,9,3,29,48,3
18,2861,7,14,2,12,46,3
18,2862,4,1,3,23,53,2
18,2863,5,10,2,28,48,3
18,2864,9,11,11,27,46,3
18,2865,18,8,6,3,56,0
18,2866,2,8,6,5,56,0
18,2867,8,9,6,2,56,0
18,2868,2,11,2,28,48,3
18,2869,8,4,2,3,0,4
18,2870,2,5,5,26,53,2
18,2871,17,7,7,5,46,0
18,2872,0,14,0,21,48,3
18,2873,13,6,11,29,30,6
18,2874,3,2,7,17,36,2
18,2875,2,4,9,15,46,1
18,2876,14,4,2,14,30,2
18,2877,6,14,1,0,36,5
18,2878,7,4,5,2,46,0
18,2879,11,13,0,0,36,5
18,2880,21,5,11,14,46,1
18,2881,7,4,6,10,10,4
18,2882,17,5,7,27,53,3
18,2883,13,3,15,11,46,1
18,2884,21,4,10,13,46,1
18,2885,10,3,13,5,10,4
18,2886,15,7,4,26,53,3
18,2887,21,13,2,20,48,3
18,2888,8,7,6,26,53,3
18,2889,22,8,5,1,56,0
18,2890,20,11,5,19,46,3
18,2891,12,6,7,27,53,3
18,2892,1,4,11,12,46,1
18,2893,7,4,7,11,10,4
18,2894,16,2,12,5,10,4
18,2895,20,3,6,16,36,2
18,2896,15,14,13,31,10,7
18,2897,11,5,3,3,0,4
18,2898,19,13,8,8,10,7
18,2899,3,8,1,30,48,3
18,2900,11,1,10,5,10,4
18,2901,20,3,13,5,10,4
18,2902,11,12,0,21,48,3
18,2903,17,12,2,23,48,3
18,2904,2,15,9,7,36,5
18,2905,1,8,6,11,46,0
18,2906,18,13,2,20,48,3
18,2907,20,9,6,10,46,0
18,2908,20,14,8,5,36,5
18,2909,5,13,1,21,48,3
19,0,2,2,15,10,23,7
19,1,17,2,12,5,54,12
19,2,14,6,7,18,23,3
19,3,4,10,4,11,47,8
19,4,12,5,0,28,54,6
19,5,4,0,0,24,42,14
19,6,14,7,4,26,54,6
19,7,9,5,0,28,54,6
19,8,19,4,5,0,31,4
19,9,2,7,5,3,31,4
19,10,22,15,8,8,48,10
19,11,0,2,13,4,54,12
19,12,6,4,2,15,50,2
19,13,7,3,14,11,23,7
19,14,9,10,4,11,47,8
19,15,15,14,8,4,35,9
19,16,12,6,2,14,50,2
19,17,10,6,7,13,48,0
19,18,20,8,6,3,61,11
19,19,22,3,14,8,23,7
19,20,18,6,3,3,0,5
19,21,0,2,6,17,23,3
19,22,18,2,10,5,54,12
19,23,19,8,6,11,47,8
19,24,18,4,7,26,54,6
19,25,8,10,5,11,47,8
19,26,15,15,1,1,23,15
19,27,16,4,5,2,31,4
19,28,21,14,10,10,48,10
19,29,12,10,6,11,47,8
19,30,13,6,6,27,54,6
19,31,11,6,8,1,12,1
19,32,7,5,5,27,54,6
19,33,0,13,8,12,48,10
19,34,16,12,7,4,61,11
19,35,12,7,7,21,23,3
19,36,17,6,5,26,54,6
19,37,8,2,10,4,54,12
19,38,5,4,6,10,48,0
19,39,14,13,8,8,48,10
19,40,22,8,6,1,61,11
19,41,5,0,1,24,42,14
19,42,15,7,7,21,23,3
19,43,3,2,14,9,23,7
19,44,18,7,4,26,54,6
19,45,1,15,8,8,48,10
19,46,7,5,3,3,0,5
19,47,12,15,9,7,35,9
19,48,3,5,3,15,50,2
19,49,0,6,3,3,0,5
19,50,2,15,9,7,35,9
19,51,2,2,6,16,23,3
19,52,8,11,6,11,47,8
19,53,20,8,6,1,61,11
19,54,3,15,9,4,35,9
19,55,3,15,1,15,56,13
19,56,3,14,8,4,35,9
19,57,19,11,4,11,47,8
19,58,3,6,2,3,0,5
19,59,0,11,4,11,47,8
19,60,5,0,12,7,54,12
19,61,2,6,7,13,48,0
19,62,2,13,8,0,35,9
19,63,1,11,4,10,47,8
19,64,17,7,7,21,23,3
19,65,7,7,7,13,48,0
19,66,13,6,7,27,54,6
19,67,15,2,11,5,54,12
19,68,5,2,13,10,23,7
19,69,7,15,1,1,23,15
19,70,13,15,9,4,35,9
19,71,22,12,7,4,61,11
19,72,3,7,2,2,0,5
19,73,15,0,10,4,54,12
19,74,14,15,8,8,48,10
19,75,3,13,8,11,48,10
19,76,18,10,6,11,47,8
19,77,7,4,7,27,54,6
19,78,12,9,7,3,61,11
19,79,11,5,10,14,31,7
19,80,0,0,1,22,42,14
19,81,1,1,1,25,42,14
19,82,5,8,8,13,31,3
19,83,11,3,6,18,23,3
19,84,11,12,0,0,23,15
19,85,11,5,7,27,54,6
19,86,17,14,0,13,56,13
19,87,15,5,7,27,54,6
19,88,3,15,10,5,35,9
19,89,11,1,10,5,54,12
19,90,0,4,3,2,0,5
19,91,10,2,5,16,23,3
19,92,2,2,15,9,23,7
19,93,1,3,13,5,54,12
19,94,22,2,6,17,23,3
19,95,12,4,11,12,31,7
19,96,12,6,5,3,31,4
19,97,7,5,7,10,48,0
19,98,16,5,11,15,31,7
19,99,3,5,9,3,12,1
19,100,14,13,9,9,48,10
19,101,8,12,0,0,23,15
19,102,19,5,9,15,31,3
19,103,9,4,10,12,31,7
19,104,21,0,0,25,42,14
19,105,15,6,5,26,54,6
19,106,17,14,3,13,56,13
19,107,15,6,5,26,54,6
19,108,3,15,9,7,35,9
19,109,17,0,0,25,42,14
19,110,14,8,6,11,47,8
19,111,13,15,10,5,35,9
19,112,7,7,5,27,54,6
19,113,21,4,8,15,31,3
19,114,10,2,5,17,23,3
19,115,22,4,7,12,48,0
19,116,4,11,4,11,47,8
19,117,5,9,7,3,61,11
19,118,7,2,5,16,23,3
19,119,6,14,0,13,56,13
19,120,1,15,2,13,56,13
19,121,10,5,7,10,48,0
19,122,14,2,12,5,54,12
19,123,8,7,2,15,50,2
19,124,16,0,1,22,42,14
19,125,22,12,9,10,48,10
19,126,21,6,6,27,54,6
19,127,22,0,1,22,42,14
19,128,22,2,14,9,23,7
19,129,6,4,10,12,31,7
19,130,7,14,8,4,35,9
19,131,21,6,0,2,0,5
19,132,5,7,5,3,31,4
19,133,19,7,3,3,0,5
19,134,13,2,12,4,54,12
19,135,6,15,0,12,56,13
19,136,5,7,2,15,50,2
19,137,16,6,5,26,54,6
19,138,2,7,6,27,54,6
19,139,2,0,1,25,42,14
19,140,8,1,3,23,42,14
19,141,20,5,5,2,31,4
19,142,5,6,2,15,50,2
19,143,10,6,2,15,50,2
19,144,5,3,13,5,54,12
19,145,1,15,10,5,35,9
19,146,9,6,2,15,50,2
19,147,21,7,5,27,54,6
19,148,17,0,0,24,42,14
19,149,20,6,2,15,50,2
19,150,2,5,7,10,48,0
19,151,12,10,4,11,47,8
19,152,2,4,8,1,12,1
19,153,1,13,9,10,48,10
19,154,3,9,7,3,61,11
19,155,13,12,0,2,23,15
19,156,21,2,12,5,54,12
19,157,2,2,13,4,54,12
19,158,3,6,3,3,0,5
19,159,19,12,0,0,23,15
19,160,22,2,12,4,54,12
19,161,9,12,0,1,23,15
19,162,10,1,11,4,54,12
19,163,14,14,8,4,35,9
19,164,14,7,1,15,50,2
19,165,5,7,7,13,48,0
19,166,13,4,10,12,31,7
19,167,14,3,13,5,54,12
19,168,12,2,5,17,23,3
19,169,17,1,10,4,54,12
19,170,18,1,11,4,54,12
19,171,20,6,3,3,0,5
19,172,7,4,2,15,50,2
19,173,18,15,3,12,56,13
19,174,7,8,6,11,47,8
19,175,1,15,8,8,48,10
19,176,22,10,5,11,47,8
19,177,15,5,9,15,31,3
19,178,7,0,1,24,42,14
19,179,3,0,12,7,54,12
19,180,8,6,7,18,23,3
19,181,12,3,14,11,23,7
19,182,2,14,2,2,23,15
19,183,9,9,7,10,47,8
19,184,5,6,1,2,0,5
19,185,13,12,8,8,48,10
19,186,2,9,7,10,47,8
19,187,8,5,11,12,31,7
19,188,6,7,8,3,12,1
19,189,0,11,4,10,47,8
19,190,1,11,4,11,47,8
19,191,0,4,11,12,31,7
19,192,12,11,6,11,47,8
19,193,6,9,7,3,61,11
19,194,10,5,5,27,54,6
19,195,12,4,8,15,31,3
19,196,18,3,6,16,23,3
19,197,11,0,10,5,54,12
19,198,17,2,6,16,23,3
19,199,12,13,1,2,23,15
19,200,0,15,9,4,35,9
19,201,17,15,9,4,35,9
19,202,9,0,1,25,42,14
19,203,6,14,9,6,35,9
19,204,0,5,10,14,31,7
19,205,20,6,2,15,50,2
19,206,7,15,9,7,35,9
19,207,8,13,9,9,48,10
19,208,11,14,2,2,23,15
19,209,22,14,1,13,56,13
19,210,8,7,2,2,0,5
19,211,1,1,10,4,54,12
19,212,10,15,10,5,35,9
19,213,13,0,12,7,54,12
19,214,13,2,10,4,54,12
19,215,14,12,8,12,48,10
19,216,5,9,7,0,61,11
19,217,15,12,1,3,23,15
19,218,8,8,4,14,47,0
19,219,16,9,6,10,47,8
19,220,19,6,3,14,50,2
19,221,8,2,12,5,54,12
19,222,5,5,11,5,54,12
19,223,22,14,8,4,35,9
19,224,20,0,0,25,42,14
19,225,18,2,7,17,23,3
19,226,1,14,2,2,23,15
19,227,21,9,7,10,47,8
19,228,3,2,5,16,23,3
19,229,13,3,13,5,54,12
19,230,16,13,1,2,23,15
19,231,21,9,6,10,47,8
19,232,22,6,7,13,48,0
19,233,9,11,4,10,47,8
19,234,5,9,7,10,47,8
19,235,20,1,10,5,54,12
19,236,14,2,11,5,54,12
19,237,14,0,10,5,54,12
19,238,5,8,6,3,61,11
19,239,2,8,6,1,61,11
19,240,7,6,7,27,54,6
19,241,11,0,11,4,54,12
19,242,10,7,1,15,50,2
19,243,2,8,6,3,61,11
19,244,12,1,10,5,54,12
19,245,10,5,6,10,48,0
19,246,1,4,2,15,50,2
19,247,15,13,9,10,48,10
19,248,1,9,7,10,47,8
19,249,21,8,6,11,47,8
19,250,19,6,7,27,54,6
19,251,5,2,12,4,54,12
19,252,9,4,2,3,0,5
19,253,6,9,7,10,47,8
19,254,15,4,7,12,48,0
19,255,11,4,2,15,50,2
19,256,21,0,0,25,42,14
19,257,4,7,5,3,31,4
19,258,0,4,2,14,50,2
19,259,7,13,0,0,23,15
19,260,14,15,1,1,23,15
19,261,19,7,8,3,12,1
19,262,14,5,10,14,31,7
19,263,17,4,3,2,0,5
19,264,7,12,0,0,23,15
19,265,5,14,3,13,56,13
19,266,15,1,11,4,54,12
19,267,5,7,9,2,12,1
19,268,5,2,13,10,23,7
19,269,10,10,6,11,47,8
19,270,10,7,5,3,31,4
19,271,10,3,14,9,23,7
19,272,8,13,1,2,23,15
19,273,12,0,10,4,54,12
19,274,14,2,5,17,23,3
19,275,18,7,6,27,54,6
19,276,9,0,10,5,54,12
19,277,9,7,2,15,50,2
19,278,15,8,5,4,61,11
19,279,17,8,6,5,61,11
19,280,11,3,6,16,23,3
19,281,9,14,10,10,48,10
19,282,3,14,3,13,56,13
19,283,12,4,5,3,31,4
19,284,3,6,3,14,50,2
19,285,2,7,7,13,48,0
19,286,7,2,12,5,54,12
19,287,21,13,9,9,48,10
19,288,2,6,5,3,31,4
19,289,8,3,11,5,54,12
19,290,12,0,11,4,54,12
19,291,1,6,2,14,50,2
19,292,16,4,7,12,48,0
19,293,20,4,5,3,31,4
19,294,7,13,8,8,48,10
19,295,12,5,3,15,50,2
19,296,1,8,6,1,61,11
19,297,20,4,5,3,31,4
19,298,0,7,7,13,48,0
19,299,14,7,5,3,31,4
19,300,15,15,1,1,23,15
19,301,9,4,7,26,54,6
19,302,18,9,7,10,47,8
19,303,6,7,2,2,0,5
19,304,16,4,3,2,0,5
19,305,6,0,0,24,42,14
19,306,12,3,13,5,54,12
19,307,2,2,14,9,23,7
19,308,19,5,9,15,31,3
19,309,18,5,10,14,31,7
19,310,17,4,6,12,48,0
19,311,0,5,8,14,31,3
19,312,20,15,8,8,48,10
19,313,13,10,6,11,47,8
19,314,0,6,3,14,50,2
19,315,19,4,2,3,0,5
19,316,12,6,7,18,23,3
19,317,18,7,2,15,50,2
19,318,4,4,5,3,31,4
19,319,12,2,10,5,54,12
19,320,1,0,1,23,42,14
19,321,7,11,6,11,47,8
19,322,5,8,5,4,61,11
19,323,0,7,3,3,0,5
19,324,18,12,0,1,23,15
19,325,13,7,7,13,48,0
19,326,17,5,11,5,54,12
19,327,18,4,6,12,48,0
19,328,10,4,8,15,31,3
19,329,2,5,10,13,31,7
19,330,13,4,2,15,50,2
19,331,17,5,2,3,0,5
19,332,8,15,10,5,35,9
19,333,0,5,10,14,31,7
19,334,13,3,6,18,23,3
19,335,8,8,6,3,61,11
19,336,19,5,9,2,12,1
19,337,13,5,9,3,12,1
19,338,14,12,0,2,23,15
19,339,7,6,2,3,0,5
19,340,8,13,13,15,48,10
19,341,20,14,0,13,56,13
19,342,10,2,12,5,54,12
19,343,3,15,8,8,48,10
19,344,8,6,2,3,0,5
19,345,5,14,2,2,23,15
19,346,3,13,1,2,23,15
19,347,21,3,1,21,42,14
19,348,1,6,6,27,54,6
19,349,18,2,10,5,54,12
19,350,6,1,3,23,42,14
19,351,11,14,10,10,48,10
19,352,2,5,2,2,0,5
19,353,20,14,9,6,35,9
19,354,1,15,11,4,35,9
19,355,5,10,6,11,47,8
19,356,22,4,4,0,31,4
19,357,19,6,8,1,12,1
19,358,19,13,9,9,48,10
19,359,9,0,11,4,54,12
19,360,14,9,7,10,47,8
19,361,2,11,4,11,47,8
19,362,18,2,5,16,23,3
19,363,15,1,10,5,54,12
19,364,8,15,9,4,35,9
19,365,0,13,1,2,23,15
19,366,14,4,2,15,50,2
19,367,17,5,3,3,0,5
19,368,19,13,0,0,23,15
19,369,11,15,0,12,56,13
19,370,17,15,2,13,56,13
19,371,4,5,10,13,31,7
19,372,20,12,9,10,48,10
19,373,19,3,7,19,23,3
19,374,10,15,8,8,48,10
19,375,15,14,8,7,35,9
19,376,5,5,10,13,31,7
19,377,22,10,4,10,47,8
19,378,8,0,1,22,42,14
19,379,1,6,8,2,12,1
19,380,1,3,14,11,23,7
19,381,7,2,11,5,54,12
19,382,18,0,10,5,54,12
19,383,5,7,6,11,48,0
19,384,18,4,10,12,31,7
19,385,20,10,4,11,47,8
19,386,19,10,4,11,47,8
19,387,10,6,2,15,50,2
19,388,6,4,3,2,0,5
19,389,6,7,5,3,31,4
19,390,17,7,2,2,0,5
19,391,17,0,2,23,42,14
19,392,6,6,6,27,54,6
19,393,2,6,3,14,50,2
19,394,9,9,6,10,47,8
19,395,13,11,6,11,47,8
19,396,22,13,8,12,48,10
19,397,13,7,2,2,0,5
19,398,19,3,14,11,23,7
19,399,12,2,14,9,23,7
19,400,9,7,6,27,54,6
19,401,4,4,5,2,31,4
19,402,0,6,5,26,54,6
19,403,22,8,6,5,61,11
19,404,2,0,10,5,54,12
19,405,17,4,5,0,31,4
19,406,21,4,6,12,48,0
19,407,4,8,6,0,61,11
19,408,8,4,7,12,48,0
19,409,12,5,10,13,31,7
19,410,1,12,9,10,48,10
19,411,19,10,4,10,47,8
19,412,18,3,13,11,23,7
19,413,3,8,6,11,47,8
19,414,8,3,13,5,54,12
19,415,5,14,0,13,56,13
19,416,17,14,8,9,48,10
19,417,18,3,13,8,23,7
19,418,6,0,11,4,54,12
19,419,17,13,8,11,48,10
19,420,21,2,13,4,54,12
19,421,3,10,6,10,47,8
19,422,18,0,1,25,42,14
19,423,13,3,14,8,23,7
19,424,17,8,6,3,61,11
19,425,10,10,4,11,47,8
19,426,2,6,8,12,31,3
19,427,18,13,8,0,35,9
19,428,19,13,8,8,48,10
19,429,8,6,5,3,31,4
19,430,16,0,0,25,42,14
19,431,15,3,7,19,23,3
19,432,4,4,8,15,31,3
19,433,0,7,4,26,54,6
19,434,21,4,5,3,31,4
19,435,16,9,7,10,47,8
19,436,16,3,7,19,23,3
19,437,11,4,4,0,31,4
19,438,9,1,3,23,42,14
19,439,18,14,8,4,35,9
19,440,19,12,7,4,61,11
19,441,19,0,1,23,42,14
19,442,13,2,13,10,23,7
19,443,21,15,8,8,48,10
19,444,8,4,2,15,50,2
19,445,22,11,6,11,47,8
19,446,18,5,7,27,54,6
19,447,16,0,10,5,54,12
19,448,18,1,1,24,42,14
19,449,14,0,1,25,42,14
19,450,5,9,6,10,47,8
19,451,10,0,10,5,54,12
19,452,15,15,2,15,56,13
19,453,1,6,6,27,54,6
19,454,9,6,5,26,54,6
19,455,20,5,3,3,0,5
19,456,2,3,13,5,54,12
19,457,14,2,15,9,23,7
19,458,3,4,7,12,48,0
19,459,12,3,13,5,54,12
19,460,19,8,5,4,61,11
19,461,4,7,7,13,48,0
19,462,0,7,7,13,48,0
19,463,8,12,8,11,48,10
19,464,20,0,1,25,42,14
19,465,4,14,8,9,48,10
19,466,15,6,6,27,54,6
19,467,9,5,10,13,31,7
19,468,17,11,4,11,47,8
19,469,8,4,3,2,0,5
19,470,13,6,8,12,31,3
19,471,12,15,11,4,35,9
19,472,13,7,4,26,54,6
19,473,14,3,13,11,23,7
19,474,19,6,6,27,54,6
19,475,3,9,6,3,61,11
19,476,11,11,4,11,47,8
19,477,19,9,6,3,61,11
19,478,19,6,5,26,54,6
19,479,20,10,5,11,47,8
19,480,0,6,7,27,54,6
19,481,0,9,7,10,47,8
19,482,17,4,7,12,48,0
19,483,20,0,10,5,54,12
19,484,20,4,8,1,12,1
19,485,20,4,3,2,0,5
19,486,10,6,9,1,12,1
19,487,13,11,4,11,47,8
19,488,1,0,1,22,42,14
19,489,20,12,0,1,23,15
19,490,11,10,4,11,47,8
19,491,15,9,7,10,47,8
19,492,8,2,13,10,23,7
19,493,7,14,1,13,56,13
19,494,10,14,0,13,56,13
19,495,15,9,7,0,61,11
19,496,0,2,6,16,23,3
19,497,6,5,10,2,12,1
19,498,22,2,7,17,23,3
19,499,3,6,2,14,50,2
19,500,11,6,2,15,50,2
19,501,4,4,7,26,54,6
19,502,0,7,6,27,54,6
19,503,11,9,7,10,47,8
19,504,18,5,7,27,54,6
19,505,1,4,2,3,0,5
19,506,9,6,5,26,54,6
19,507,11,13,9,10,48,10
19,508,10,6,3,0,0,5
19,509,7,10,6,11,47,8
19,510,5,12,0,1,23,15
19,511,10,15,8,8,48,10
19,512,11,5,8,14,31,3
19,513,7,14,9,6,35,9
19,514,6,10,6,11,47,8
19,515,11,15,11,4,35,9
19,516,9,5,7,27,54,6
19,517,5,3,13,5,54,12
19,518,8,6,8,12,31,3
19,519,1,11,6,11,47,8
19,520,13,6,5,26,54,6
19,521,18,9,7,0,61,11
19,522,19,6,8,2,12,1
19,523,21,10,4,11,47,8
19,524,1,9,6,10,47,8
19,525,11,3,14,11,23,7
19,526,5,11,6,11,47,8
19,527,11,7,5,3,31,4
19,528,18,9,6,10,47,8
19,529,0,15,0,0,23,15
19,530,16,0,11,4,54,12
